ID;species;basisOfRecord;Latitude;Longitude
70390;Barbula unguiculata Hedw. ;PRESERVED_SPECIMEN;43.32307585;-5.86453218
71216;Plagiomnium rostratum (Schrad.) T.J.Kop. ;PRESERVED_SPECIMEN;43.32307585;-5.86453218
74994;Campylopus pilifer Brid.;PRESERVED_SPECIMEN;41.07828515;-5.86283634
70930;Entosthodon pulchellus (H.Philib.) Brugués;PRESERVED_SPECIMEN;38.54272455;-5.862487858
67513;Entosthodon convexus (Spruce) Brugués;PRESERVED_SPECIMEN;38.54272455;-5.862487858
67496;Entosthodon convexus (Spruce) Brugués;PRESERVED_SPECIMEN;38.54272455;-5.862487858
67567;Fontinalis antipyretica Hedw.;PRESERVED_SPECIMEN;38.54272455;-5.862487858
68785;Pleuridium acuminatum Lindb. ;PRESERVED_SPECIMEN;38.54272455;-5.862487858
67293;Entosthodon fascicularis (Hedw.) Müll.Hal.;PRESERVED_SPECIMEN;38.54272455;-5.862487858
71046;Leucodon sciuroides (Hedw.) Schwägr.;PRESERVED_SPECIMEN;42.84540971;-5.86189069
16383;Scleropodium touretii (Brid.) L.F.Koch ;PRESERVED_SPECIMEN;38.450001;-5.86
6665;Scleropodium touretii (Brid.) L.F.Koch ;PRESERVED_SPECIMEN;38.450001;-5.86
15298;Entosthodon pulchellus (H.Philib.) Brugués;PRESERVED_SPECIMEN;38.529999;-5.86
20967;Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;PRESERVED_SPECIMEN;41.080002;-5.86
20983;Campylopus pilifer Brid.;PRESERVED_SPECIMEN;41.080002;-5.86
21068;Pleuridium acuminatum Lindb. ;PRESERVED_SPECIMEN;41.080002;-5.86
21083;Tortella squarrosa (Brid.) Limpr.;PRESERVED_SPECIMEN;41.080002;-5.86
21093;Polytrichum juniperinum Hedw. ;PRESERVED_SPECIMEN;41.080002;-5.86
21107;Pseudocrossidium hornschuchianum (Schultz) R.H.Zander;PRESERVED_SPECIMEN;41.080002;-5.86
21108;Pseudocrossidium hornschuchianum (Schultz) R.H.Zander;PRESERVED_SPECIMEN;41.080002;-5.86
2419;Leptobryum pyriforme (Hedw.) Wilson;PRESERVED_SPECIMEN;43.360001;-5.86
65951;Tortella squarrosa (Brid.) Limpr.;HUMAN_OBSERVATION;37.336197;-5.859526
65952;Tortula muralis Hedw.;HUMAN_OBSERVATION;37.33634;-5.859522
74807;Antitrichia curtipendula (Hedw.) Brid. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76020;Antitrichia curtipendula (Hedw.) Brid. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76022;Antitrichia curtipendula (Hedw.) Brid. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76399;Philonotis fontana (Hedw.) Brid.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76245;Hedwigia ciliata (Hedw.) P.Beauv. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76013;Antitrichia californica Sull. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74148;Bryum sauteri Bruch & Schimp.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74082;Tortula muralis Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74204;Fissidens crispus Mont. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74469;Lewinskya striata (Hedw.) F.Lara, Garilleti & Goffinet;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74207;Fontinalis antipyretica Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74208;Fontinalis antipyretica Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74415;Polytrichum juniperinum Hedw. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74881;Fontinalis squamosa Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74441;Thamnobryum alopecurum (Hedw.) Gangulee;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74372;Lewinskya rupestris (Schleich. ex Schwägr.) F.Lara, Garilleti & Goffinet;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74474;Plagiomnium rostratum (Schrad.) T.J.Kop. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74827;Rhizomnium punctatum (Hedw.) T.J.Kop. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76041;Aulacomnium androgynum (Hedw.) Schwägr.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74872;Brachythecium rivulare Schimp.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74697;Imbribryum alpinum (Huds. ex With.) N.Pedersen;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76003;Ptychostomum imbricatulum (Müll. Hal.) Holyoak & N. Pedersen;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76085;Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76091;Calliergonella cuspidata (Hedw.) Loeske;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74776;Ceratodon purpureus (Hedw.) Brid.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
75809;Ceratodon purpureus (Hedw.) Brid.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76098;Ceratodon purpureus (Hedw.) Brid.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76104;Ceratodon purpureus (Hedw.) Brid.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76120;Cynodontium bruntonii (Sm.) Bruch & Schimp.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76133;Cynodontium bruntonii (Sm.) Bruch & Schimp.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76143;Dicranum scoparium Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76151;Dicranum scoparium Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76286;Isothecium alopecuroides (Lam. ex Dubois) Isov.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76208;Grimmia decipiens (Schultz) Lindb. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76239;Hedwigia ciliata (Hedw.) P.Beauv. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76337;Pulvigera lyellii (Hook. & Taylor) Plášek, Sawicki & Ochyra;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76338;Pulvigera lyellii (Hook. & Taylor) Plášek, Sawicki & Ochyra;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76343;Lewinskya striata (Hedw.) F.Lara, Garilleti & Goffinet;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76346;Lewinskya striata (Hedw.) F.Lara, Garilleti & Goffinet;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74258;Philonotis capillaris Lindb.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
75442;Pogonatum aloides (Hedw.) P.Beauv. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76382;Pogonatum aloides (Hedw.) P.Beauv. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76352;Pseudoscleropodium purum (Hedw.) M.Fleisch. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76349;Nogopterium gracile (Hedw.) Crosby & W.R. Buck;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76434;Rhynchostegium megapolitanum (Blandow ex F.Weber & D.Mohr) Schimp.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74098;Syntrichia princeps (De Not.) Mitt. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74075;Thamnobryum alopecurum (Hedw.) Gangulee;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74556;Hylocomium splendens (Hedw.) Schimp.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
75083;Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
75761;Antitrichia californica Sull. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74442;Thamnobryum alopecurum (Hedw.) Gangulee;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74133;Imbribryum alpinum (Huds. ex With.) N.Pedersen;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74433;Rhynchostegium riparioides (Hedw.) Cardot;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74211;Fontinalis squamosa Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74431;Rhynchostegium murale (Hedw.) Schimp.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74432;Rhynchostegium murale (Hedw.) Schimp.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74146;Ptychostomum pallens (Sw.) J.R. Spence;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74147;Ptychostomum pallens (Sw.) J.R. Spence;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74203;Fabronia pusilla Raddi;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74354;Isothecium myosuroides Brid.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74360;Mnium hornum Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74212;Fontinalis squamosa Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74210;Fontinalis squamosa Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74425;Nogopterium gracile (Hedw.) Crosby & W.R. Buck;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76012;Antitrichia californica Sull. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74472;Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74311;Grimmia trichophylla Grev. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74423;Nogopterium gracile (Hedw.) Crosby & W.R. Buck;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74453;Syntrichia ruralis (Hedw.) F.Weber & D.Mohr ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74330;Hedwigia stellata Hedenäs ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
75375;Antitrichia californica Sull. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
75384;Bartramia pomiformis Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
75394;Ceratodon purpureus (Hedw.) Brid.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
75479;Leucodon sciuroides (Hedw.) Schwägr.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
75443;Pogonatum aloides (Hedw.) P.Beauv. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76173;Antitrichia curtipendula (Hedw.) Brid. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76174;Aulacomnium androgynum (Hedw.) Schwägr.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74130;Brachythecium albicans (Hedw.) Schimp.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74164;Claopodium whippleanum (Sull.) Renauld & Cardot;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74382;Lewinskya speciosa (Nees) F.Lara, Garilleti & Goffinet;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74190;Eurhynchiastrum pulchellum (Hedw.) Ignatov & Huttunen;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74288;Brachythecium rutabulum (Hedw.) Schimp. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74182;Oxyrrhynchium hians (Hedw.) Loeske;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74185;Kindbergia praelonga (Hedw.) Ochyra;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74188;Kindbergia praelonga (Hedw.) Ochyra;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74191;Eurhynchiastrum pulchellum (Hedw.) Ignatov & Huttunen;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74209;Fontinalis squamosa Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74362;Neckera pumila Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74389;Plagiomnium rostratum (Schrad.) T.J.Kop. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74390;Plagiomnium rostratum (Schrad.) T.J.Kop. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74391;Plagiomnium rostratum (Schrad.) T.J.Kop. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74392;Plagiomnium rostratum (Schrad.) T.J.Kop. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74393;Plagiomnium undulatum (Hedw.) T.J.Kop. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74394;Plagiomnium undulatum (Hedw.) T.J.Kop. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74439;Thamnobryum alopecurum (Hedw.) Gangulee;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74440;Thamnobryum alopecurum (Hedw.) Gangulee;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74444;Tomentypnum nitens (Hedw.) Loeske;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74421;Polytrichum piliferum Hedw. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74416;Polytrichum juniperinum Hedw. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74417;Polytrichum juniperinum Hedw. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74346;Hypnum cupressiforme var. filiforme Brid.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74200;Oxyrrhynchium speciosum (Brid.) Warnst.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74352;Isothecium alopecuroides (Lam. ex Dubois) Isov.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74361;Alleniella complanata (Hedw.) S.Olsson, Enroth & D.Quandt;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74457;Tortula schimperi M.J.Cano, O.Werner & J.Guerra;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74459;Weissia controversa Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74460;Weissia controversa Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74131;Brachytheciastrum velutinum (Hedw.) Ignatov & Huttunen;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74175;Dicranum scoparium Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74179;Epipterygium tozeri (Grev.) Lindb.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74180;Oxyrrhynchium hians (Hedw.) Loeske;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74181;Oxyrrhynchium hians (Hedw.) Loeske;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74475;Hedwigia stellata Hedenäs ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74470;Lewinskya striata (Hedw.) F.Lara, Garilleti & Goffinet;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74404;Pogonatum aloides (Hedw.) P.Beauv. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74411;Pogonatum aloides (Hedw.) P.Beauv. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74412;Pogonatum aloides (Hedw.) P.Beauv. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74418;Polytrichum piliferum Hedw. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74424;Nogopterium gracile (Hedw.) Crosby & W.R. Buck;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74427;Racomitrium elongatum Ehrh. ex Frisvoll ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74428;Racomitrium elongatum Ehrh. ex Frisvoll ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74287;Rhynchostegium megapolitanum (Blandow ex F.Weber & D.Mohr) Schimp.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74443;Tomentypnum nitens (Hedw.) Loeske;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74422;Tortula caucasica Broth.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74458;Trichostomum brachydontium Bruch;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74366;Lewinskya affinis (Schrad. ex Brid.) F.Lara, Garilleti & Goffinet;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74383;Lewinskya striata (Hedw.) F.Lara, Garilleti & Goffinet;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74157;Claopodium whippleanum (Sull.) Renauld & Cardot;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74158;Claopodium whippleanum (Sull.) Renauld & Cardot;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74408;Pogonatum aloides (Hedw.) P.Beauv. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74410;Pogonatum aloides (Hedw.) P.Beauv. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76252;Aulacomnium androgynum (Hedw.) Schwägr.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
76298;Aulacomnium androgynum (Hedw.) Schwägr.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74129;Brachythecium rutabulum (Hedw.) Schimp. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74139;Ptychostomum imbricatulum (Müll. Hal.) Holyoak & N. Pedersen;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74142;Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74143;Ptychostomum capillare (Hedw.) Holyoak & N. Pedersen;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74149;Ptychostomum pallens (Sw.) J.R. Spence;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74150;Ceratodon purpureus (Hedw.) Brid.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74155;Claopodium whippleanum (Sull.) Renauld & Cardot;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74170;Cynodontium bruntonii (Sm.) Bruch & Schimp.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74171;Cynodontium bruntonii (Sm.) Bruch & Schimp.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74172;Cynodontium bruntonii (Sm.) Bruch & Schimp.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74173;Cynodontium bruntonii (Sm.) Bruch & Schimp.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74192;Eurhynchiastrum pulchellum (Hedw.) Ignatov & Huttunen;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74201;Oxyrrhynchium speciosum (Brid.) Warnst.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74213;Funaria hygrometrica Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74214;Funaria hygrometrica Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74215;Funaria hygrometrica Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74216;Funaria hygrometrica Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74217;Funaria hygrometrica Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74218;Funaria hygrometrica Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74222;Grimmia laevigata (Brid.) Brid.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74302;Grimmia pulvinata (Hedw.) Sm.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74309;Grimmia trichophylla Grev. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74310;Grimmia trichophylla Grev. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74312;Grimmia trichophylla Grev. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74313;Grimmia trichophylla Grev. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74314;Grimmia trichophylla Grev. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74315;Grimmia trichophylla Grev. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74328;Hedwigia ciliata var. leucophaea Bruch & Schimp.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74331;Hedwigia stellata Hedenäs ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74333;Homalothecium sericeum (Hedw.) Schimp.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74334;Homalothecium sericeum (Hedw.) Schimp.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74335;Homalothecium sericeum (Hedw.) Schimp.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74337;Hypnum andoi A.J.E.Sm.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74338;Hypnum andoi A.J.E.Sm.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74339;Hypnum andoi A.J.E.Sm.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74342;Hypnum cupressiforme Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74343;Hypnum cupressiforme Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74344;Hypnum cupressiforme Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74350;Hypnum cupressiforme var. resupinatum (Taylor.) Schimp.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74351;Isothecium alopecuroides (Lam. ex Dubois) Isov.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74353;Isothecium alopecuroides (Lam. ex Dubois) Isov.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74189;Kindbergia praelonga (Hedw.) Ochyra;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74364;Alleniella complanata (Hedw.) S.Olsson, Enroth & D.Quandt;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74373;Lewinskya rupestris (Schleich. ex Schwägr.) F.Lara, Garilleti & Goffinet;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74381;Lewinskya speciosa (Nees) F.Lara, Garilleti & Goffinet;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74194;Oxyrrhynchium schleicheri (R.Hedw.) Röll;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74195;Oxyrrhynchium schleicheri (R.Hedw.) Röll;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74196;Oxyrrhynchium schleicheri (R.Hedw.) Röll;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74198;Oxyrrhynchium schleicheri (R.Hedw.) Röll;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74199;Oxyrrhynchium schleicheri (R.Hedw.) Röll;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74399;Pleuridium acuminatum Lindb. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74400;Pleuridium acuminatum Lindb. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74402;Pleuridium acuminatum Lindb. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74387;Lewinskya striata (Hedw.) F.Lara, Garilleti & Goffinet;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74166;Bartramia pomiformis Hedw.;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74141;Ptychostomum imbricatulum (Müll. Hal.) Holyoak & N. Pedersen;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74183;Oxyrrhynchium hians (Hedw.) Loeske;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74407;Pogonatum aloides (Hedw.) P.Beauv. ;PRESERVED_SPECIMEN;40.27437444;-5.85761997
74785;Imbribryum alpinum (Huds. ex With.) N.Pedersen;PRESERVED_SPECIMEN;40.27437444;-5.85761997
66484;Brachythecium rivulare Schimp.;PRESERVED_SPECIMEN;40.31782584;-5.85726408
66654;Ptychostomum pseudotriquetrum var. bimum (Schreb.) Holyoak & N. Pedersen;PRESERVED_SPECIMEN;40.31782584;-5.85726408
67345;Oxyrrhynchium hians (Hedw.) Loeske;PRESERVED_SPECIMEN;40.31782584;-5.85726408
76177;Fabronia pusilla Raddi;PRESERVED_SPECIMEN;40.31782584;-5.85726408
67694;Grimmia decipiens (Schultz) Lindb. ;PRESERVED_SPECIMEN;40.31782584;-5.85726408
75321;Grimmia pulvinata (Hedw.) Sm.;PRESERVED_SPECIMEN;40.31782584;-5.85726408
76238;Hedwigia ciliata (Hedw.) P.Beauv. ;PRESERVED_SPECIMEN;40.31782584;-5.85726408
68020;Homalothecium sericeum (Hedw.) Schimp.;PRESERVED_SPECIMEN;40.31782584;-5.85726408
68022;Homalothecium sericeum (Hedw.) Schimp.;PRESERVED_SPECIMEN;40.31782584;-5.85726408
68235;Hypnum cupressiforme Hedw.;PRESERVED_SPECIMEN;40.31782584;-5.85726408
68236;Hypnum cupressiforme Hedw.;PRESERVED_SPECIMEN;40.31782584;-5.85726408
68652;Philonotis fontana (Hedw.) Brid.;PRESERVED_SPECIMEN;40.31782584;-5.85726408
68653;Philonotis fontana (Hedw.) Brid.;PRESERVED_SPECIMEN;40.31782584;-5.85726408
68656;Philonotis fontana (Hedw.) Brid.;PRESERVED_SPECIMEN;40.31782584;-5.85726408
69460;Scleropodium touretii (Brid.) L.F.Koch ;PRESERVED_SPECIMEN;40.31782584;-5.85726408
74112;Weissia controversa Hedw.;PRESERVED_SPECIMEN;40.31782584;-5.85726408
66861;Ceratodon purpureus (Hedw.) Brid.;PRESERVED_SPECIMEN;40.31782584;-5.85726408
70852;Fissidens polyphyllus Wilson ex Bruch & Schimp.;PRESERVED_SPECIMEN;43.44134929;-5.85167484
71630;Sphagnum tenellum (Brid.) Pers. ex Brid.;PRESERVED_SPECIMEN;43.44134929;-5.85167484
70367;Bartramia pomiformis Hedw.;PRESERVED_SPECIMEN;43.44134929;-5.85167484
69510;Sphagnum auriculatum Schimp.;PRESERVED_SPECIMEN;43.44134929;-5.85167484
69616;Sphagnum papillosum Lindb. ;PRESERVED_SPECIMEN;43.44134929;-5.85167484
27736;Didymodon bistratosus Hébr. & R.B.Pierrot ;HUMAN_OBSERVATION;39.49;-5.85
20502;Zygodon rupestris Schimp. ex Lorentz;PRESERVED_SPECIMEN;40.27;-5.85
416;Bryum argenteum Hedw.;PRESERVED_SPECIMEN;43.110001;-5.85
15102;Campylopus brevipilus Bruch & Schimp.;PRESERVED_SPECIMEN;43.59;-5.85
15108;Campylopus introflexus (Hedw.) Brid. ;PRESERVED_SPECIMEN;43.59;-5.85
6675;Campylopus brevipilus Bruch & Schimp.;PRESERVED_SPECIMEN;43.59;-5.85
6681;Campylopus introflexus (Hedw.) Brid. ;PRESERVED_SPECIMEN;43.59;-5.85
65766;Homalothecium sericeum (Hedw.) Schimp.;PRESERVED_SPECIMEN;40.3417;-5.8453
65832;Syntrichia princeps (De Not.) Mitt. ;PRESERVED_SPECIMEN;40.3417;-5.8453
78307;Hookeria lucens (Hedw.) Sm.;PRESERVED_SPECIMEN;43.36232165;-5.84372206
76764;Thuidium delicatulum (Hedw.) Schimp.;PRESERVED_SPECIMEN;43.36232165;-5.84372206
76696;Weissia controversa Hedw.;PRESERVED_SPECIMEN;43.36232165;-5.84372206
16775;Homalothecium sericeum (Hedw.) Schimp.;PRESERVED_SPECIMEN;40.3383;-5.8405
18287;Campylopus brevipilus Bruch & Schimp.;PRESERVED_SPECIMEN;43.6538;-5.84
18289;Campylopus introflexus (Hedw.) Brid. ;PRESERVED_SPECIMEN;43.6538;-5.84
83176;Brachytheciastrum velutinum (Hedw.) Ignatov & Huttunen;PRESERVED_SPECIMEN;40.27972222;-5.838055556
83533;Homalothecium sericeum (Hedw.) Schimp.;PRESERVED_SPECIMEN;40.27972222;-5.838055556
83593;Hypnum cupressiforme Hedw.;PRESERVED_SPECIMEN;40.27972222;-5.838055556
83709;Lewinskya acuminata (H.Philib.) F.Lara, Garilleti & Goffinet;PRESERVED_SPECIMEN;40.27972222;-5.838055556
83791;Lewinskya affinis (Schrad. ex Brid.) F.Lara, Garilleti & Goffinet;PRESERVED_SPECIMEN;40.27972222;-5.838055556
83837;Orthotrichum comosum F.Lara, R.Medina & Garilleti;PRESERVED_SPECIMEN;40.27972222;-5.838055556
